ID Number,xx speckey,xx Scientific Name
CAN 496154,1137520,xxSalix nigra
CAN 496155,1137520,xxSalix nigra
CAN 496156,1137520,xxSalix nigra
CAN 496158,1137520,xxSalix nigra
CAN 496169,1137520,xxSalix nigra
CAN 496176,1137520,xxSalix nigra
CAN 456304,1137520,xxSalix nigra
CAN 456306,1137520,xxSalix nigra
CAN 456324,1137520,xxSalix nigra
CAN 456326,1137520,xxSalix nigra
CAN 456332,1137520,xxSalix nigra
CAN 456338,1137520,xxSalix nigra
CAN 456352,1137520,xxSalix nigra
CAN 496701,1137520,xxSalix nigra
CAN 496181,1137520,xxSalix nigra
CAN 496182,1137520,xxSalix nigra
CAN 496184,1137520,xxSalix nigra
CAN 496186,1137520,xxSalix nigra
CAN 496187,1137520,xxSalix nigra
CAN 496188,1137520,xxSalix nigra
CAN 496189,1137520,xxSalix nigra
CAN 496190,1137520,xxSalix nigra
CAN 496027,1137520,xxSalix nigra
CAN 456238,1137520,xxSalix nigra
CAN 456372,1137520,xxSalix nigra
CAN 449915,1137520,xxSalix nigra
CAN 449897,1137520,xxSalix nigra
CAN 456254,1137520,xxSalix nigra
CAN 456256,1137520,xxSalix nigra
CAN 456258,1137520,xxSalix nigra
CAN 456260,1137520,xxSalix nigra
CAN 456266,1137520,xxSalix nigra
CAN 456280,1137520,xxSalix nigra
CAN 456302,1137520,xxSalix nigra
CAN 456388,1137520,xxSalix nigra
CAN 456390,1137520,xxSalix nigra
CAN 456392,1137520,xxSalix nigra
CAN 0456244A,1137520,xxSalix nigra
CAN 456253,1137520,xxSalix nigra
CAN 456261,1137520,xxSalix nigra
CAN 456269,1137520,xxSalix nigra
CAN 456321,1137520,xxSalix nigra
CAN 456329,1137520,xxSalix nigra
CAN 456349,1137520,xxSalix nigra
CAN 456385,1137520,xxSalix nigra
CAN 456389,1137520,xxSalix nigra
CAN 505084,1137520,xxSalix nigra
CAN 517162,1137520,xxSalix nigra
CAN 517163,1137520,xxSalix nigra
CAN 517165,1137520,xxSalix nigra
CAN 517164,1137520,xxSalix nigra
CAN 517166,1137520,xxSalix nigra
CAN 517167,1137520,xxSalix nigra
CAN 517168,1137520,xxSalix nigra
CAN 517169,1137520,xxSalix nigra
CAN 517150,1137520,xxSalix nigra
CAN 517154,1137520,xxSalix nigra
CAN 517155,1137520,xxSalix nigra
CAN 517158,1137520,xxSalix nigra
CAN 517159,1137520,xxSalix nigra
CAN 517160,1137520,xxSalix nigra
CAN 517161,1137520,xxSalix nigra
CAN 476813,1137520,xxSalix nigra
CAN 476814,1137520,xxSalix nigra
CAN 476815,1137520,xxSalix nigra
CAN 476816,1137520,xxSalix nigra
CAN 476817,1137520,xxSalix nigra
CAN 476820,1137520,xxSalix nigra
CAN 476822,1137520,xxSalix nigra
CAN 476825,1137520,xxSalix nigra
CAN 476829,1137520,xxSalix nigra
CAN 476654,1137520,xxSalix nigra
CAN 476656,1137520,xxSalix nigra
CAN 476657,1137520,xxSalix nigra
CAN 476658,1137520,xxSalix nigra
CAN 476661,1137520,xxSalix nigra
CAN 476664,1137520,xxSalix nigra
CAN 476665,1137520,xxSalix nigra
CAN 476662,1137520,xxSalix nigra
CAN 476663,1137520,xxSalix nigra
CAN 476791,1137520,xxSalix nigra
CAN 476792,1137520,xxSalix nigra
CAN 476793,1137520,xxSalix nigra
CAN 476794,1137520,xxSalix nigra
CAN 476799,1137520,xxSalix nigra
CAN 476800,1137520,xxSalix nigra
CAN 476801,1137520,xxSalix nigra
CAN 476802,1137520,xxSalix nigra
CAN 476804,1137520,xxSalix nigra
CAN 476805,1137520,xxSalix nigra
CAN 476806,1137520,xxSalix nigra
CAN 476807,1137520,xxSalix nigra
CAN 476808,1137520,xxSalix nigra
CAN 476809,1137520,xxSalix nigra
CAN 476812,1137520,xxSalix nigra
CAN 512291,1137520,xxSalix nigra
CAN 530946,1137520,xxSalix nigra
CAN 530955,1137520,xxSalix nigra
CAN 512288,1137520,xxSalix nigra
CAN 514867,1137520,xxSalix nigra
CAN 514866,1137520,xxSalix nigra
CAN 514868,1137520,xxSalix nigra
CAN 514865,1137520,xxSalix nigra
CAN 514864,1137520,xxSalix nigra
CAN 514863,1137520,xxSalix nigra
CAN 550887,1137522,xxSalix ovalifolia
CAN 49137,1137523,xxSalix pedicellaris
CAN 49136,1137523,xxSalix pedicellaris
CAN 49134,1137523,xxSalix pedicellaris
CAN 49129,1137523,xxSalix pedicellaris
CAN 282829,1137523,xxSalix pedicellaris
CAN 49138,1137523,xxSalix pedicellaris
CAN 282831,1137523,xxSalix pedicellaris
CAN 282830,1137523,xxSalix pedicellaris
CAN 282828,1137523,xxSalix pedicellaris
CAN 281181,1137523,xxSalix pedicellaris
CAN 49100,1137523,xxSalix pedicellaris
CAN 49105,1137523,xxSalix pedicellaris
CAN 49103,1137523,xxSalix pedicellaris
CAN 49104,1137523,xxSalix pedicellaris
CAN 225813,1137523,xxSalix pedicellaris
CAN 260029,1137523,xxSalix pedicellaris
CAN 260028,1137523,xxSalix pedicellaris
CAN 225812,1137523,xxSalix pedicellaris
CAN 285702,1137523,xxSalix pedicellaris
CAN 285704,1137523,xxSalix pedicellaris
CAN 49116,1137523,xxSalix pedicellaris
CAN 223175,1137523,xxSalix pedicellaris
CAN 231597,1137523,xxSalix pedicellaris
CAN 231596,1137523,xxSalix pedicellaris
CAN 237013,1137523,xxSalix pedicellaris
CAN 244303,1137523,xxSalix pedicellaris
CAN 260032,1137523,xxSalix pedicellaris
CAN 260031,1137523,xxSalix pedicellaris
CAN 260030,1137523,xxSalix pedicellaris
CAN 49124,1137523,xxSalix pedicellaris
CAN 49102,1137523,xxSalix pedicellaris
CAN 49101,1137523,xxSalix pedicellaris
CAN 252857,1137523,xxSalix pedicellaris
CAN 242620,1137523,xxSalix pedicellaris
CAN 277962,1137523,xxSalix pedicellaris
CAN 203601,1137523,xxSalix pedicellaris
CAN 277963,1137523,xxSalix pedicellaris
CAN 285701,1137523,xxSalix pedicellaris
CAN 256025,1137523,xxSalix pedicellaris
CAN 117257,1137523,xxSalix pedicellaris
CAN 49112,1137523,xxSalix pedicellaris
CAN 49121,1137523,xxSalix pedicellaris
CAN 49119,1137523,xxSalix pedicellaris
CAN 260039,1137523,xxSalix pedicellaris
CAN 260033,1137523,xxSalix pedicellaris
CAN 245718,1137523,xxSalix pedicellaris
CAN 225811,1137523,xxSalix pedicellaris
CAN 285698,1137523,xxSalix pedicellaris
CAN 363670,1137523,xxSalix pedicellaris
CAN 317390,1137523,xxSalix pedicellaris
CAN 315433,1137523,xxSalix pedicellaris
CAN 328706,1137523,xxSalix pedicellaris
CAN 317363,1137523,xxSalix pedicellaris
CAN 310188,1137523,xxSalix pedicellaris
CAN 336623,1137523,xxSalix pedicellaris
CAN 347047,1137523,xxSalix pedicellaris
CAN 357126,1137523,xxSalix pedicellaris
CAN 415129,1137523,xxSalix pedicellaris
CAN 389235,1137523,xxSalix pedicellaris
CAN 389238,1137523,xxSalix pedicellaris
CAN 374362,1137523,xxSalix pedicellaris
CAN 366596,1137523,xxSalix pedicellaris
CAN 366582,1137523,xxSalix pedicellaris
CAN 382498,1137523,xxSalix pedicellaris
CAN 382496,1137523,xxSalix pedicellaris
CAN 412422,1137523,xxSalix pedicellaris
CAN 374368,1137523,xxSalix pedicellaris
CAN 374366,1137523,xxSalix pedicellaris
CAN 404135,1137523,xxSalix pedicellaris
CAN 412423,1137523,xxSalix pedicellaris
CAN 389229,1137523,xxSalix pedicellaris
CAN 389234,1137523,xxSalix pedicellaris
CAN 361773,1137523,xxSalix pedicellaris
CAN 49130,1137523,xxSalix pedicellaris
CAN 49132,1137523,xxSalix pedicellaris
CAN 280860,1137523,xxSalix pedicellaris
CAN 371113,1137523,xxSalix pedicellaris
CAN 371136,1137523,xxSalix pedicellaris
CAN 371129,1137523,xxSalix pedicellaris
CAN 371130,1137523,xxSalix pedicellaris
CAN 371131,1137523,xxSalix pedicellaris
CAN 371132,1137523,xxSalix pedicellaris
CAN 371133,1137523,xxSalix pedicellaris
CAN 371134,1137523,xxSalix pedicellaris
CAN 371127,1137523,xxSalix pedicellaris
CAN 49131,1137523,xxSalix pedicellaris
CAN 49148,1137523,xxSalix pedicellaris
CAN 49110,1137523,xxSalix pedicellaris
CAN 49150,1137523,xxSalix pedicellaris
CAN 49147,1137523,xxSalix pedicellaris
CAN 49146,1137523,xxSalix pedicellaris
CAN 47676,1137523,xxSalix pedicellaris
CAN 410113,1137523,xxSalix pedicellaris
CAN 447028,1137523,xxSalix pedicellaris
CAN 353862,1137523,xxSalix pedicellaris
CAN 446987,1137523,xxSalix pedicellaris
CAN 447031,1137523,xxSalix pedicellaris
CAN 372194,1137523,xxSalix pedicellaris
CAN 351488,1137523,xxSalix pedicellaris
CAN 354057,1137523,xxSalix pedicellaris
CAN 401165,1137523,xxSalix pedicellaris
CAN 382794,1137523,xxSalix pedicellaris
CAN 382793,1137523,xxSalix pedicellaris
CAN 372113,1137523,xxSalix pedicellaris
CAN 377787,1137523,xxSalix pedicellaris
CAN 377780,1137523,xxSalix pedicellaris
CAN 377924,1137523,xxSalix pedicellaris
CAN 378007,1137523,xxSalix pedicellaris
CAN 378008,1137523,xxSalix pedicellaris
CAN 378009,1137523,xxSalix pedicellaris
CAN 378011,1137523,xxSalix pedicellaris
CAN 353018,1137523,xxSalix pedicellaris
CAN 353017,1137523,xxSalix pedicellaris
CAN 353022,1137523,xxSalix pedicellaris
CAN 353000,1137523,xxSalix pedicellaris
CAN 352990,1137523,xxSalix pedicellaris
CAN 352989,1137523,xxSalix pedicellaris
CAN 352988,1137523,xxSalix pedicellaris
CAN 353013,1137523,xxSalix pedicellaris
CAN 352998,1137523,xxSalix pedicellaris
CAN 353016,1137523,xxSalix pedicellaris
CAN 352997,1137523,xxSalix pedicellaris
CAN 352996,1137523,xxSalix pedicellaris
CAN 353020,1137523,xxSalix pedicellaris
CAN 353015,1137523,xxSalix pedicellaris
CAN 404136,1137523,xxSalix pedicellaris
CAN 404161,1137523,xxSalix pedicellaris
CAN 404162,1137523,xxSalix pedicellaris
CAN 404137,1137523,xxSalix pedicellaris
CAN 404138,1137523,xxSalix pedicellaris
CAN 404139,1137523,xxSalix pedicellaris
CAN 404140,1137523,xxSalix pedicellaris
CAN 412425,1137523,xxSalix pedicellaris
CAN 412424,1137523,xxSalix pedicellaris
CAN 353014,1137523,xxSalix pedicellaris
CAN 353029,1137523,xxSalix pedicellaris
CAN 353028,1137523,xxSalix pedicellaris
CAN 352995,1137523,xxSalix pedicellaris
CAN 388000,1137523,xxSalix pedicellaris
CAN 353019,1137523,xxSalix pedicellaris
CAN 353012,1137523,xxSalix pedicellaris
CAN 353011,1137523,xxSalix pedicellaris
CAN 353010,1137523,xxSalix pedicellaris
CAN 353009,1137523,xxSalix pedicellaris
CAN 353008,1137523,xxSalix pedicellaris
CAN 366647,1137523,xxSalix pedicellaris
CAN 352993,1137523,xxSalix pedicellaris
CAN 352992,1137523,xxSalix pedicellaris
CAN 352991,1137523,xxSalix pedicellaris
CAN 353032,1137523,xxSalix pedicellaris
CAN 353031,1137523,xxSalix pedicellaris
CAN 353030,1137523,xxSalix pedicellaris
CAN 353027,1137523,xxSalix pedicellaris
CAN 353026,1137523,xxSalix pedicellaris
CAN 353025,1137523,xxSalix pedicellaris
CAN 353024,1137523,xxSalix pedicellaris
CAN 353023,1137523,xxSalix pedicellaris
CAN 353004,1137523,xxSalix pedicellaris
CAN 353003,1137523,xxSalix pedicellaris
CAN 353002,1137523,xxSalix pedicellaris
CAN 353007,1137523,xxSalix pedicellaris
CAN 353001,1137523,xxSalix pedicellaris
CAN 352994,1137523,xxSalix pedicellaris
CAN 352999,1137523,xxSalix pedicellaris
CAN 351286,1137523,xxSalix pedicellaris
CAN 358350,1137523,xxSalix pedicellaris
CAN 353055,1137523,xxSalix pedicellaris
CAN 353054,1137523,xxSalix pedicellaris
CAN 348873,1137523,xxSalix pedicellaris
CAN 352963,1137523,xxSalix pedicellaris
CAN 417922,1137523,xxSalix pedicellaris
CAN 372407,1137523,xxSalix pedicellaris
CAN 372108,1137523,xxSalix pedicellaris
CAN 372109,1137523,xxSalix pedicellaris
CAN 372110,1137523,xxSalix pedicellaris
CAN 372111,1137523,xxSalix pedicellaris
CAN 430112,1137523,xxSalix pedicellaris
CAN 458348,1137523,xxSalix pedicellaris
CAN 441439,1137523,xxSalix pedicellaris
CAN 451639,1137523,xxSalix pedicellaris
CAN 457725,1137523,xxSalix pedicellaris
CAN 457632,1137523,xxSalix pedicellaris
CAN 482252,1137523,xxSalix pedicellaris
CAN 485818,1137523,xxSalix pedicellaris
CAN 482253,1137523,xxSalix pedicellaris
CAN 474635,1137523,xxSalix pedicellaris
CAN 482251,1137523,xxSalix pedicellaris
CAN 482254,1137523,xxSalix pedicellaris
CAN 447508,1137523,xxSalix pedicellaris
CAN 483796,1137523,xxSalix pedicellaris
CAN 483797,1137523,xxSalix pedicellaris
CAN 474611,1137523,xxSalix pedicellaris
CAN 474610,1137523,xxSalix pedicellaris
CAN 474609,1137523,xxSalix pedicellaris
CAN 474608,1137523,xxSalix pedicellaris
CAN 474612,1137523,xxSalix pedicellaris
CAN 449536,1137523,xxSalix pedicellaris
CAN 446443,1137523,xxSalix pedicellaris
CAN 487900,1137523,xxSalix pedicellaris
CAN 524167,1137523,xxSalix pedicellaris
CAN 483867,1137523,xxSalix pedicellaris
CAN 493068,1137523,xxSalix pedicellaris
CAN 493069,1137523,xxSalix pedicellaris
CAN 493071,1137523,xxSalix pedicellaris
CAN 533413,1137523,xxSalix pedicellaris
CAN 535416,1137523,xxSalix pedicellaris
CAN 544945,1137523,xxSalix pedicellaris
CAN 542498,1137523,xxSalix pedicellaris
CAN 551343,1137523,xxSalix pedicellaris
CAN 542605,1137523,xxSalix pedicellaris
CAN 542616,1137523,xxSalix pedicellaris
CAN 542622,1137523,xxSalix pedicellaris
CAN 45211,1137525,xxSalix pentandra
CAN 354070,1137525,xxSalix pentandra
CAN 445898,1137525,xxSalix pentandra
CAN 451834,1137525,xxSalix pentandra
CAN 447631,1137525,xxSalix pentandra
CAN 480562,1137525,xxSalix pentandra
CAN 520915,1137525,xxSalix pentandra
CAN 541298,1137525,xxSalix pentandra
CAN 541304,1137525,xxSalix pentandra
CAN 451038,1135839,xxRumex crispus
CAN 449283,1135839,xxRumex crispus
CAN 438987,1135839,xxRumex crispus
CAN 455215,1135839,xxRumex crispus
CAN 451472,1135839,xxRumex crispus
CAN 487685,1135839,xxRumex crispus
CAN 436540,1135839,xxRumex crispus
CAN 475376,1135839,xxRumex crispus
CAN 500850,1135839,xxRumex crispus
CAN 525654,1135839,xxRumex crispus
CAN 501810,1135839,xxRumex crispus
CAN 475801,1135839,xxRumex crispus
CAN 540504,1135839,xxRumex crispus
CAN 530356,1135839,xxRumex crispus
CAN 530653,1135839,xxRumex crispus
CAN 528680,1135839,xxRumex crispus
CAN 527545,1135839,xxRumex crispus
CAN 522477,1135839,xxRumex crispus
CAN 527685,1135839,xxRumex crispus
CAN 543245,1135839,xxRumex crispus
CAN 543201,1135839,xxRumex crispus
CAN 474883,1135840,xxRumex longifolius
CAN 475420,1135840,xxRumex longifolius
CAN 521347,1135840,xxRumex longifolius
CAN 527544,1135840,xxRumex longifolius
CAN 223000,1140845,xxMyriophyllum heterophyllum
CAN 84033,1140845,xxMyriophyllum heterophyllum
CAN 211838,1140845,xxMyriophyllum heterophyllum
CAN 84030,1140845,xxMyriophyllum heterophyllum
CAN 55099,1140845,xxMyriophyllum heterophyllum
CAN 227501,1140845,xxMyriophyllum heterophyllum
CAN 84031,1140845,xxMyriophyllum heterophyllum
CAN 84029,1140845,xxMyriophyllum heterophyllum
CAN 84032,1140845,xxMyriophyllum heterophyllum
CAN 381257,1140845,xxMyriophyllum heterophyllum
CAN 319746,1140845,xxMyriophyllum heterophyllum
CAN 433165,1140845,xxMyriophyllum heterophyllum
CAN 463663,1140845,xxMyriophyllum heterophyllum
CAN 468829,1140845,xxMyriophyllum heterophyllum
CAN 463456,1140845,xxMyriophyllum heterophyllum
CAN 0433165A,1140845,xxMyriophyllum heterophyllum
CAN 521826,1140845,xxMyriophyllum heterophyllum
CAN 549342,1140845,xxMyriophyllum heterophyllum
CAN 543222,1140845,xxMyriophyllum heterophyllum
CAN 475841,1140846,xxMyriophyllum humile
CAN 525985,1140846,xxMyriophyllum humile
CAN 526585,1140846,xxMyriophyllum humile
CAN 443313,1140850,xxMyriophyllum spicatum
CAN 548013,1140850,xxMyriophyllum spicatum
CAN 456192,1140852,xxMyriophyllum tenellum
CAN 455250,1140852,xxMyriophyllum tenellum
CAN 246752,1137527,xxSalix planifolia
CAN 277968,1137527,xxSalix planifolia
CAN 223179,1137527,xxSalix planifolia
CAN 223182,1137527,xxSalix planifolia
CAN 225802,1137527,xxSalix planifolia
CAN 277966,1137527,xxSalix planifolia
CAN 277969,1137527,xxSalix planifolia
CAN 0260039A,1137527,xxSalix planifolia
CAN 203602,1137527,xxSalix planifolia
CAN 287254,1137527,xxSalix planifolia
CAN 244307,1137527,xxSalix planifolia
CAN 49693,1137527,xxSalix planifolia
CAN 231594,1137527,xxSalix planifolia
CAN 49692,1137527,xxSalix planifolia
CAN 225801,1137527,xxSalix planifolia
CAN 223180,1137527,xxSalix planifolia
CAN 231595,1137527,xxSalix planifolia
CAN 260041,1137527,xxSalix planifolia
CAN 260040,1137527,xxSalix planifolia
CAN 287253,1137527,xxSalix planifolia
CAN 0049689A,1137527,xxSalix planifolia
CAN 415110,1137527,xxSalix planifolia
CAN 0358328A,1137527,xxSalix planifolia
CAN 0358324A,1137527,xxSalix planifolia
CAN 0358325A,1137527,xxSalix planifolia
CAN 358451,1137527,xxSalix planifolia
CAN 343847,1137527,xxSalix planifolia
CAN 353217,1137527,xxSalix planifolia
CAN 353218,1137527,xxSalix planifolia
CAN 353219,1137527,xxSalix planifolia
CAN 415046,1137527,xxSalix planifolia
CAN 415135,1137527,xxSalix planifolia
CAN 415063,1137527,xxSalix planifolia
CAN 415065,1137527,xxSalix planifolia
CAN 415095,1137527,xxSalix planifolia
CAN 415097,1137527,xxSalix planifolia
CAN 415099,1137527,xxSalix planifolia
CAN 415155,1137527,xxSalix planifolia
CAN 409982,1137527,xxSalix planifolia
CAN 409945,1137527,xxSalix planifolia
CAN 410103,1137527,xxSalix planifolia
CAN 410118,1137527,xxSalix planifolia
CAN 440632,1137527,xxSalix planifolia
CAN 429973,1137527,xxSalix planifolia
CAN 429969,1137527,xxSalix planifolia
CAN 429965,1137527,xxSalix planifolia
CAN 429962,1137527,xxSalix planifolia
CAN 429958,1137527,xxSalix planifolia
CAN 448951,1137527,xxSalix planifolia
CAN 430017,1137527,xxSalix planifolia
CAN 430006,1137527,xxSalix planifolia
CAN 430002,1137527,xxSalix planifolia
CAN 429999,1137527,xxSalix planifolia
CAN 429997,1137527,xxSalix planifolia
CAN 429992,1137527,xxSalix planifolia
CAN 429986,1137527,xxSalix planifolia
CAN 429982,1137527,xxSalix planifolia
CAN 431261,1137527,xxSalix planifolia
CAN 457621,1137527,xxSalix planifolia
CAN 457626,1137527,xxSalix planifolia
CAN 492841,1137527,xxSalix planifolia
CAN 476111,1137527,xxSalix planifolia
CAN 476128,1137527,xxSalix planifolia
CAN 476495,1137527,xxSalix planifolia
CAN 446611,1137527,xxSalix planifolia
CAN 450234,1137527,xxSalix planifolia
CAN 483879,1137527,xxSalix planifolia
CAN 483893,1137527,xxSalix planifolia
CAN 500245,1137527,xxSalix planifolia
CAN 522084,1137527,xxSalix planifolia
CAN 522090,1137527,xxSalix planifolia
CAN 527803,1137527,xxSalix planifolia
CAN 542660,1137527,xxSalix planifolia
CAN 542597,1137527,xxSalix planifolia
CAN 47576,1137528,xxSalix prolixa
CAN 47572,1137528,xxSalix prolixa
CAN 288849,1137528,xxSalix prolixa
CAN 218769,1137528,xxSalix prolixa
CAN 288861,1137528,xxSalix prolixa
CAN 268562,1137528,xxSalix prolixa
CAN 47573,1137528,xxSalix prolixa
CAN 268567,1137528,xxSalix prolixa
CAN 371963,1137528,xxSalix prolixa
CAN 371969,1137528,xxSalix prolixa
CAN 372012,1137528,xxSalix prolixa
CAN 372090,1137528,xxSalix prolixa
CAN 382778,1137528,xxSalix prolixa
CAN 382780,1137528,xxSalix prolixa
CAN 365049,1137528,xxSalix prolixa
CAN 365048,1137528,xxSalix prolixa
CAN 382777,1137528,xxSalix prolixa
CAN 371929,1137528,xxSalix prolixa
CAN 371932,1137528,xxSalix prolixa
CAN 371893,1137528,xxSalix prolixa
CAN 371894,1137528,xxSalix prolixa
CAN 371901,1137528,xxSalix prolixa
CAN 371902,1137528,xxSalix prolixa
CAN 371903,1137528,xxSalix prolixa
CAN 371904,1137528,xxSalix prolixa
CAN 371859,1137528,xxSalix prolixa
CAN 371864,1137528,xxSalix prolixa
CAN 371865,1137528,xxSalix prolixa
CAN 371871,1137528,xxSalix prolixa
CAN 371786,1137528,xxSalix prolixa
CAN 371923,1137528,xxSalix prolixa
CAN 372211,1137528,xxSalix prolixa
CAN 372219,1137528,xxSalix prolixa
CAN 372220,1137528,xxSalix prolixa
CAN 372424,1137528,xxSalix prolixa
CAN 457631,1137528,xxSalix prolixa
CAN 450306,1137528,xxSalix prolixa
CAN 450305,1137528,xxSalix prolixa
CAN 525598,1137528,xxSalix prolixa
CAN 532398,1137528,xxSalix prolixa
CAN 525596,1137528,xxSalix prolixa
CAN 525601,1137528,xxSalix prolixa
CAN 117281,1137529,xxSalix purpurea
CAN 50125,1137529,xxSalix purpurea
CAN 417135,1137529,xxSalix purpurea
CAN 450780,1137529,xxSalix purpurea
CAN 450991,1137529,xxSalix purpurea
CAN 456354,1137529,xxSalix purpurea
CAN 483917,1137529,xxSalix purpurea
CAN 535411,1137529,xxSalix purpurea
CAN 535420,1137529,xxSalix purpurea
CAN 532095,1137529,xxSalix purpurea
CAN 532107,1137529,xxSalix purpurea
CAN 532113,1137529,xxSalix purpurea
CAN 117286,1137530,xxSalix pyrifolia
CAN 132000,1137530,xxSalix pyrifolia
CAN 117283,1137530,xxSalix pyrifolia
CAN 117282,1137530,xxSalix pyrifolia
CAN 260044,1137530,xxSalix pyrifolia
CAN 260043,1137530,xxSalix pyrifolia
CAN 260042,1137530,xxSalix pyrifolia
CAN 226318,1137530,xxSalix pyrifolia
CAN 226317,1137530,xxSalix pyrifolia
CAN 244290,1137530,xxSalix pyrifolia
CAN 223200,1137530,xxSalix pyrifolia
CAN 285707,1137530,xxSalix pyrifolia
CAN 48226,1137530,xxSalix pyrifolia
CAN 48198,1137530,xxSalix pyrifolia
CAN 226316,1137530,xxSalix pyrifolia
CAN 223202,1137530,xxSalix pyrifolia
CAN 48221,1137530,xxSalix pyrifolia
CAN 48222,1137530,xxSalix pyrifolia
CAN 196966,1137530,xxSalix pyrifolia
CAN 48223,1137530,xxSalix pyrifolia
CAN 48224,1137530,xxSalix pyrifolia
CAN 48225,1137530,xxSalix pyrifolia
CAN 285711,1137530,xxSalix pyrifolia
CAN 285712,1137530,xxSalix pyrifolia
CAN 285713,1137530,xxSalix pyrifolia
CAN 285109,1137530,xxSalix pyrifolia
CAN 196529,1137530,xxSalix pyrifolia
CAN 48218,1137530,xxSalix pyrifolia
CAN 281178,1137530,xxSalix pyrifolia
CAN 48228,1137530,xxSalix pyrifolia
CAN 282840,1137530,xxSalix pyrifolia
CAN 282841,1137530,xxSalix pyrifolia
CAN 282842,1137530,xxSalix pyrifolia
CAN 48238,1137530,xxSalix pyrifolia
CAN 48235,1137530,xxSalix pyrifolia
CAN 48234,1137530,xxSalix pyrifolia
CAN 48236,1137530,xxSalix pyrifolia
CAN 48237,1137530,xxSalix pyrifolia
CAN 48245,1137530,xxSalix pyrifolia
CAN 48244,1137530,xxSalix pyrifolia
CAN 48243,1137530,xxSalix pyrifolia
CAN 48242,1137530,xxSalix pyrifolia
CAN 204086,1137530,xxSalix pyrifolia
CAN 204085,1137530,xxSalix pyrifolia
CAN 204084,1137530,xxSalix pyrifolia
CAN 204083,1137530,xxSalix pyrifolia
CAN 204082,1137530,xxSalix pyrifolia
CAN 204081,1137530,xxSalix pyrifolia
CAN 353496,1137530,xxSalix pyrifolia
CAN 353498,1137530,xxSalix pyrifolia
CAN 0362899A,1137530,xxSalix pyrifolia
CAN 317360,1137530,xxSalix pyrifolia
CAN 0323536A,1137530,xxSalix pyrifolia
CAN 336634,1137530,xxSalix pyrifolia
CAN 336635,1137530,xxSalix pyrifolia
CAN 347045,1137530,xxSalix pyrifolia
